"result_id","CODE_INDI_ANO","result_score","latitude","longitude"
"86298_0010_00011","1705592","0.6612947107438016","46.715791","0.540288"
"86274_a007_00014","3700982","0.6401397317436661","47.062734","0.014365"
"86258_ti6fdw_00001","3366472","0.5055236656891494","46.802252","0.383994"
"86214_1038","1671442","0.5296097860962566","46.560562","0.35724"
"86297_1295_00012","1786032","0.6035973737373737","46.610368","0.270549"
"86041_2073_00006","3652132","0.62441995215311","46.613238","0.365492"
"86194_1690_00149","2443882","0.6175068953687821","46.578588","0.316569"
"","1632222","","",""
"86194_1230_00104","2616722","0.5886366985645932","46.593372","0.365605"
"86177_1471_00013","3467462","0.7007920320855614","46.678175","0.24216"
"86158_1640_00004","2348952","0.57889935828877","46.62361","0.314783"
"86245_0050_00040","3600842","0.6351818181818181","46.811019","0.61873"
"86032_0yj4r8_00026","1659072","0.6427697317436661","46.673699","0.569442"
"86281_0018_00009","1635272","0.4395976623376623","46.736943","0.307234"
"86062_0900_00026","1767072","0.6502239296187683","46.647315","0.367587"
"86263_0169_00007","1857612","0.5152888811188812","46.512387","0.356742"
"86139_0490_00015","1767112","0.5761963636363635","46.438019","0.129906"
"86237_y8101y_00016","1658362","0.5201736363636363","46.143339","0.263575"
"86113_0023_00014","1659012","0.5577081818181818","46.493987","0.314816"
"86031_0250_00010","1677622","0.5001030136986301","46.586827","0.613301"
"86115_1185","1663482","0.43259038961038954","46.708085","0.351152"
"","1681032","","",""
"86177_1125_00023","1633942","0.6795321700879765","46.686973","0.238944"
"86223_0028_00008","1677642","0.6089690430622008","46.565167","0.877782"
"86297_0865_00035","3980362","0.6575987878787878","46.609173","0.265152"
"86297_0945_00041_ter","1714572","0.6218836363636363","46.603955","0.279255"
"86158_1225_00007","1662412","0.6117154545454545","46.62629","0.344907"
"","1486952","","",""
"86103_0006_00002","1656032","0.4923290909090909","46.366215","0.413345"
"86204_0040_00010","1405952","0.5633832467532467","46.607461","0.231451"
"86281_0110","2502722","0.5123256029684601","46.716082","0.290313"
"86298_q8jxdi_00017","1659292","0.6156226794258373","46.725332","0.524758"
"86103_0107_00012","1656042","0.5379911462450593","46.365347","0.409509"
"86160_0740_00003","2097862","0.63126","46.78622","0.177528"
"86194_1520_00019","1931172","0.6180255555555556","46.566284","0.347972"
"86076_0125_00094","3680312","0.5467284189723319","46.635565","0.247412"
"86208_0095_00026","1662932","0.6916225155666251","46.706268","0.12842"
"86226_0135_00012","1940362","0.6358990909090909","46.564097","0.506791"
"86174_0279_00020","1548792","0.562960909090909","46.777561","0.487309"
"86194_1690_00151","1650362","0.6175068953687821","46.578621","0.316428"
"86194_4741_00004","2573862","0.6068653146853146","46.561179","0.371008"
"86115_1252","1663502","0.5362702432778489","46.710271","0.357634"
"86297_1935_00003","1901442","0.6581873426573426","46.568235","0.268814"
"86174_0087_00058","1659482","0.5535631721470019","46.749574","0.491596"
"86194_2512","1671502","0.37770379679144384","46.558685","0.393597"
"86133_0812_00008","1922602","0.5569445454545454","46.523797","0.321871"
"86170_0055_00001","1893862","0.5254093280632411","46.332429","0.809021"
"86150_0040_00013","4209982","0.5606381818181817","46.747808","0.062823"
"86257_vf036f_00022","1659762","0.46244151515151516","46.859046","0.323072"
"86115_1113_00006","2004142","0.564596883116883","46.710771","0.353012"
"86140_0150_00005","1806942","0.6371642771982116","46.398921","0.727495"
"86276_0280_00007","1656072","0.5988610101010101","46.274936","0.534394"
"86139_0550_00016","1666082","0.6123572727272727","46.433657","0.114829"
"86194_0044_00022","1671532","0.5728554545454545","46.576081","0.315237"
"86069_0280","1666882","0.45565837320574154","46.890245","0.101893"
"","2262182","","",""
"86082_a2oif0_00024","1740562","0.6943784051036682","46.318559","0.174339"
"86177_1280_00007","2326012","0.7053162822252373","46.685704","0.245923"
"86131_0047_00001","1659092","0.5343687719298246","46.435196","0.590566"
"86297_1940_00006","1659112","0.632169815100154","46.570192","0.271924"
"86300_0056_00003","2028812","0.527148418972332","46.681423","0.211186"
"86032_0042_00003","1659972","0.456125867768595","46.676916","0.571664"
"86135_0012_00004","1677712","0.5856923499142366","46.614502","0.545992"
"86297_1270_00014","2043712","0.4551958373205741","46.602592","0.302855"
"86290_1121_00008","1659142","0.6626456198347107","46.458796","0.371482"
"86114_A010","2146422","0.45323213903743315","46.568306","0.56145"
"86180_1020_00009_bis","1671562","0.5943167064083457","46.506058","0.412725"
"86139_0400_00007","1931282","0.5654187012987012","46.437853","0.117698"
"86194_1907_00090","1181832","0.5601111462450593","46.574131","0.394877"
"86137_0570","2314492","0.5795281818181818","47.005177","0.081718"
"86027_0520_00016","1659152","0.5907214408233276","46.595197","0.281746"
"86177_1010_00035_bis","2791042","0.6675605347593583","46.684261","0.251036"
"86194_4356_00012","2168182","0.6095841680960548","46.603018","0.33799"
"","2776312","","",""
"86021_0020_00005","1633992","0.583787213114754","46.559383","0.046038"
"86174_0145_00015","4318692","0.5316770588235293","46.763348","0.470977"
"86065_0180_00014","1659202","0.5560996103896103","46.42014","0.307982"
"86165_a005_00005","1905112","0.6133498347107437","46.428356","0.88021"
"86208_0125_00019","1634002","0.5966910073710073","46.707871","0.153695"
"86224_0053_00026","2803402","0.6361774125874126","46.899721","0.409096"
"86048_0550_00001_bis","2058602","0.5152327272727273","46.717562","0.258822"
"86281_0120_00008","2344932","0.5127115151515151","46.754405","0.330074"
"86082_2lxaxl_00023","3508122","0.7288118181818181","46.302546","0.172528"
"86113_0175_00012","1780622","0.42277460506706405","46.48613","0.313691"
"86237_a002_00025","1656092","0.5585423376623376","46.148736","0.271265"
"86135_0026_00006","3110722","0.5578100673400673","46.610951","0.535634"
"86178_a050_00066","1677732","0.6729865128900949","46.483204","0.460435"
"86294_1000_00038","1634032","0.5173053699788583","46.642968","0.167549"
"86160_a009_00009","1701632","0.5827425874125873","46.788962","0.177094"
"86041_0805_00017","1663532","0.5635427272727273","46.594132","0.358276"
"86116_a007_00002","1659272","0.48265772005771995","46.46985","0.069213"
"86213_0122_00046","1861252","0.5667050649350648","46.422692","0.047221"
"86100_1200","4093572","0.5742056198347106","46.540213","0.259365"
"86274_1140_00006","1666912","0.614066394984326","47.068553","0.00294"
"86133_0950_00003","2820372","0.556710909090909","46.520597","0.322206"
"86024_0070_00001","1681172","0.3303662143826323","46.569896","0.200163"
"86281_nkifdt_00038","1635362","0.6388042266824084","46.701531","0.21907"
"86039_B215","2467012","0.3918418181818182","46.256627","0.251104"
"86024_0130_00002","1905782","0.4988323420647149","46.552113","0.21959"
"86100_1745_00029","2324382","0.6461051862891206","46.539323","0.265014"
"86121_0061_00014","2038872","0.5868410101010101","46.631197","0.070132"
"","1635382","","",""
"86062_1640_00007","3151192","0.6542245454545454","46.651074","0.369919"
"86184_0042_00012","1661162","0.5469549903288201","46.774688","0.363343"
"86100_1745_00027","2312162","0.6461051862891206","46.539217","0.265233"
"86183_0074_00032","1922022","0.5357902371541502","46.973835","0.617569"
"86194_0443_00010","2259892","0.5927756198347107","46.576956","0.3834"
"86086_0106_00007","2713142","0.621588906009245","46.807264","0.744633"
"86103_a004_00001","1656182","0.5775366310160427","46.367529","0.410808"
"86180_2450_00019","2220282","0.6372972727272728","46.502422","0.410113"
"86037_se85bo","1668922","0.4894036363636364","46.396534","1.082977"
"","1521122","","",""
"86026_0033_00006","1666972","0.49225","47.094622","0.176351"
"86292_0390_00005","1635392","0.5823050771869639","46.672992","0.1701"
"86279_a001_00039","1675682","0.5491513903743316","46.910473","0.568348"
"86194_4732_00018","2925402","0.5474621212121212","46.588856","0.387666"
"86027_0770_00063_bis","2244772","0.49404552584670225","46.579162","0.312417"
"86098_kb4faz_00015","1677792","0.5199056916996048","46.547323","0.751952"
"86041_2057_00023","2282632","0.47552857307249713","46.614993","0.361862"
"86209_0002_00006","2212472","0.652420979020979","46.485229","0.366988"
"86290_1030_00002","1657462","0.6470278787878787","46.45654","0.37433"
"86153_0085_00025","2001202","0.6208454858934169","46.402434","0.688373"
"86181_o11led_00002","4109292","0.6197790909090909","46.982079","0.301493"
"86293_0357_00007","3400082","0.5643205194805194","46.420188","0.266412"
"86094_a003_00015","1911702","0.4745495286195286","46.445198","0.548351"
"86290_1045_00007","1657472","0.6192018495297805","46.455341","0.37514"
"86226_0079_00019_bis","1677812","0.6292291316146539","46.539655","0.502254"
"86002_0180_00002","2125992","0.5253002371541502","46.747105","0.184676"
"86066_a110_00008","1653812","0.636666394984326","46.81808","0.561283"
"86252_0115_00013","2471022","0.6322524590163934","47.027544","0.14225"
"86177_1250_00022_bis","2384512","0.6836631313131313","46.685083","0.23842"
"86028_0040_00014","1663642","0.5841516783216782","46.598951","0.462356"
"86194_2036_00002","3746792","0.5850327272727273","46.566557","0.374089"
"86130_b087_00009","1654802","0.5202512121212122","46.916611","0.703959"
"86194_3323_00008","2200522","0.5162154545454546","46.59267","0.367126"
"86204_0247","3879272","0.5517012396694214","46.608443","0.23966"
"86263_0171_00006","1657482","0.5721545454545454","46.511668","0.357944"
"86115_1484_00048","1663672","0.4846673225404731","46.715725","0.369371"
"86158_1755_00007","2123922","0.5990332590051457","46.62423","0.30378"
"86147_0089_00001","1991502","0.5380314141414141","46.440128","0.217735"
"86177_1540_00011","1633432","0.6773869001490312","46.685952","0.27213"
"86194_0410_00007","1730352","0.5891145454545454","46.59596","0.326613"
"86213_0197_00026","1660252","0.45474627565982406","46.391578","0.045983"
"86245_0025_00022","2143702","0.5880381818181818","46.814592","0.626457"
"86107_B028","1668962","0.43737904761904756","46.3715","0.66496"
"86226_a004_00006","2173912","0.6404142771982115","46.555349","0.496767"
"86159_0020_00006","1668972","0.5786969825918762","46.228477","0.695193"
"86036_i4dnat_00001","1848912","0.5492854545454545","47.09366","0.078743"
"86194_1450","1797272","0.4381490909090909","46.570085","0.340425"
"86177_1260_00022","1637532","0.6796976246334311","46.681879","0.247418"
"86293_0199_00005","2081612","0.5486849903288201","46.435854","0.268161"
"86158_1094_00013","1719572","0.6075337161084529","46.635132","0.319969"
"86066_2276_00043","1675472","0.6293918181818181","46.795831","0.525491"
"86293_0247_00012","1887002","0.6007319191919192","46.433909","0.272737"
"86140_0418_00005","2590402","0.5559214285714286","46.415296","0.745117"
"86298_0021_00014","2264202","0.6453884750733138","46.717245","0.542108"
"86285_0055_00045","2168982","0.5677163636363636","46.419194","0.592959"
"86194_5900_00034","1671762","0.4645778512396694","46.592798","0.383692"
"86281_0148_00001","1635302","0.5282823022432113","46.737784","0.304673"
"86294_0518_00010","1634112","0.5090273469387755","46.636251","0.161622"
"86210_ea5f2k_00003","1827542","0.4800262626262626","47.117579","0.030843"
"86263_0171_00003","1657562","0.5721545454545454","46.512892","0.357145"
"86120_a050_00005","3879242","0.631578822652757","46.331145","0.964566"
"86272_0045_00067","4107692","0.5438411462450592","46.817723","0.487533"
"86213_0200_00019","1657572","0.5000981818181818","46.421658","0.038818"
"86019_0325","3643842","0.39021486166007907","46.714348","0.454899"
"86139_0400_00002","1957542","0.5654187012987012","46.437259","0.11773"
"86268_0008_00021","1783162","0.5454586266924565","46.520441","0.568164"
"86041_1070_00030","1661512","0.5952444055944055","46.591783","0.370751"
"86016_0100_00003","1422182","0.5710829946524064","46.662452","0.297256"
"","1635452","","",""
"86209_0127_00001","1657612","0.65325006993007","46.492062","0.368681"
"86178_a100_00040","1657622","0.6501857478005865","46.489865","0.455493"
"86178_0140_00002","1657652","0.6375709090909091","46.487568","0.452929"
"86293_0260_00020_ter","2733312","0.6130478354978355","46.420756","0.262534"
"86233_0047_00002","1677852","0.567130909090909","46.488456","0.637691"
"86293_0432_00056","1960752","0.5865511764705882","46.437262","0.271772"
"86194_2452_00004","3788532","0.5867363636363635","46.553849","0.314301"
"86139_0540_00010","1657662","0.5318012121212121","46.434666","0.121431"
"86157_1272_00009","1677862","0.6227235885167464","46.538202","0.416308"
"86213_0100_00017","1657672","0.4888073440285205","46.422779","0.036396"
"86115_1445_00006","1661542","0.5518873607038123","46.68247","0.364809"
"86095_0314_00083","1661552","0.5113480972515856","46.705649","0.417244"
"86145_0066_00016","1656292","0.5329447826086956","46.466137","0.22361"
"86066_2400_00121","2344982","0.6316863636363635","46.798927","0.54802"
"86066_4195_00017","2095422","0.5608922630560929","46.798641","0.525998"
"86293_vjrsj9","1657682","0.3826521645021645","46.383055","0.231177"
"86041_0746_00051","1661562","0.61056101010101","46.603133","0.361401"
"86194_5900_00017","1947902","0.4645778512396694","46.59303","0.38367"
"86044_0070_00002","2205132","0.5672839037433154","47.026166","0.236627"
"86137_y32h45_00101","1667052","0.5244369696969697","46.998124","0.091104"
"86194_1935_00018","2140772","0.5211670193740685","46.575768","0.337945"
"86041_0775_00017","1661572","0.6029596226415094","46.597983","0.358181"
"86016_0023_00014","1756882","0.5385393280632411","46.662778","0.309466"
"86157_2010_00118","1671832","0.6247944976076555","46.542777","0.401772"
"86016_0005_00006","1635472","0.4907553535353535","46.662334","0.30236"
"86066_1930_00004","1664792","0.5926102673796791","46.828734","0.551091"
"86160_0525_00023","2389132","0.5937505317324184","46.790458","0.189908"
"86031_0090_00014","1677882","0.57491935828877","46.608414","0.599831"
"86048_0220_00002_bis","1848902","0.45394759358288767","46.716745","0.279555"
"86046_0043_00029","1666822","0.6186499521531099","46.753261","0.526528"
"86241_0080_00011","1725052","0.64682","46.949345","0.698083"
"86163_0335_00018","2297962","0.5866044055944055","46.624077","0.463025"
"86178_0160_00019","1660462","0.6252418495297806","46.49263","0.44739"
"86246_0175_00020","3511322","0.6414857478005864","46.567138","0.857216"
"86193_t0lm6a_00012","3362552","0.47349712369597613","46.745897","0.765505"
"86222_0315_00009","1661592","0.5145326203208556","46.673196","0.399692"
"86294_0304_00001","2786202","0.5690518181818182","46.646221","0.169088"
"86076_0162_00007","1635492","0.5592999999999999","46.643047","0.227744"
"86235_0030_00007","2835842","0.6504163636363636","46.384405","0.410443"
"86235_B138","1656302","0.5863319191919192","46.375684","0.427467"
"86115_1070_00005","1661602","0.5515009970674486","46.686453","0.368028"
"86213_ff9vaw_00011","4175332","0.3830918360071301","46.386431","0.032012"
"86180_0310_00017","1830672","0.6254309404388715","46.512403","0.419996"
"86221_0088_00013","1675612","0.6123193006993006","46.799897","0.359148"
"86209_0088_00016","4066912","0.6483842424242424","46.472544","0.394841"
"86040_B023","1746662","0.45646712369597603","46.64265","0.824368"
"86261_0020_00019_ter","1932292","0.603707478005865","46.563581","0.47218"
"86041_0771_00006","2700622","0.5680123376623376","46.605809","0.365982"
"86007_0021_00003","1669862","0.5278212121212121","46.855048","0.545736"
"86226_0095_00007","1677922","0.6067516528925619","46.55708","0.497541"
"86194_3muelz_00003","2054702","0.4871384283513096","46.565639","0.367328"
"86184_0010_00002","3232852","0.5599141558441557","46.778674","0.36374"
"86014_0130_00026","2550982","0.6445493841642228","46.756187","0.573853"
"86297_1790_00076","3096342","0.6318334514637903","46.5626","0.306238"
"86210_0065_00004","1667112","0.5273311462450593","47.125855","0.049104"
"86292_0515_00004","2981422","0.5410013539651838","46.678125","0.179683"
"86016_0019_00002","3050982","0.49919909090909087","46.66293","0.299899"
"86082_5b4ny3_00018","2697642","0.6706577361853832","46.362701","0.164047"
"86115_a010_00013","2327582","0.5844739037433155","46.678386","0.377219"
"","1635502","","",""
"86139_0291_00014","3661652","0.5736736363636363","46.434304","0.118183"
"86194_1135_00004","1888962","0.6236534710743802","46.566664","0.34527"
"86041_0950_00005","2598672","0.5844972727272726","46.602022","0.354464"
"86194_0127_00001","2665692","0.536698429752066","46.564285","0.341303"
"86194_1507_00031","1673072","0.6135278044596912","46.574111","0.393941"
"86129_0066_00007","1675642","0.5109920661157024","46.849911","0.768227"
"86039_yhakwq_00004","2137032","0.2838884297520661","46.2531","0.243701"
"86140_0367_00002","2357902","0.5915430700447093","46.397826","0.727473"
"86061_0027_00030","2109982","0.5443795357833656","46.142164","0.393433"
"86092_0009_00005","1671802","0.63564","46.935385","0.609349"
"86194_4355_00052","3124882","0.607428951048951","46.580427","0.324843"
"86058_0015_00009","2100042","0.6008034710743801","46.651863","0.567031"
"86213_0170_00018","1660562","0.5298657575757575","46.418391","0.035915"
"86194_0780_00017","2023782","0.6090653146853147","46.581083","0.346968"
"86275_a0kjr3_00004","2912762","0.4236111492281303","46.876525","0.486382"
"86163_1865_00007","1661682","0.5842825874125873","46.621923","0.420959"
"86070_1538_00015","1155932","0.5356452351097177","46.536626","0.655514"
"86222_0269_00016","1661612","0.5209264822134386","46.666598","0.39746"
"86016_0031_00006","1632072","0.4908455183413078","46.665896","0.300992"
"86167_0150_00006","1667162","0.6452196969696968","46.921945","0.210377"
"","2246302","","",""
"86293_0606_00007","1702092","0.5385475098814229","46.436702","0.268482"
"86268_y938dn_00005","3036422","0.4490167768595041","46.516643","0.573997"
"86177_1128_00027","2530112","0.6541633333333332","46.682357","0.267796"
"86082_5b4ny3","1656922","0.5854923569023568","46.362155","0.162895"
"86016_0068_00005","1632082","0.49035989898989896","46.66595","0.312289"
"86174_0172_00004","1675712","0.574911818181818","46.756572","0.477876"
"86194_1450_00035","1152202","0.625132561983471","46.569131","0.341163"
"86194_4440_00061","3277242","0.6346063636363636","46.578917","0.335091"
"86193_7svp79_00006","3641682","0.5023599154334037","46.739346","0.75178"
"86177_1102_00007","2562382","0.6778188167388166","46.679573","0.229087"
"","1673132","","",""
"86127_485dwm_00010","3134342","0.43881744588744587","46.912591","0.469253"
"86194_3774_00011","1564242","0.5360017482517483","46.587057","0.381238"
"86214_1320_00025_ter","1660592","0.5895484899845915","46.550794","0.323369"
"86194_2330_00027","2665442","0.5735299999999999","46.573408","0.35897"
"86076_0162_00014","4385672","0.567416883116883","46.642697","0.22838"
"86137_1009","1661742","0.4445662463343108","47.021703","0.056947"
"86229_0120_00014","1667192","0.5929778321678322","47.067911","-0.029747"
"86118_0001_00003","4155412","0.5437645454545454","46.460531","0.968209"
"86041_1051_00072","1661762","0.5512956916996047","46.600017","0.357046"
"86070_3390_00020","1677942","0.531177990430622","46.537305","0.657269"
"86074_a030_00013","2902092","0.6420284750733137","46.63867","0.131132"
"86128_0031_00004","1447662","0.5998271074380165","46.8042","0.323682"
"86095_0360_00046","1966112","0.5491459595959596","46.704306","0.419729"
"","1876412","","",""
"86174_0250_00005","1667222","0.5587427272727272","46.761406","0.485312"
"86293_0611_00007","4090912","0.5360975098814228","46.42588","0.263478"
"86027_0250_00045_bis","2281642","0.5481223232323232","46.596094","0.280229"
"86254_0070","2120942","0.3467741322314049","46.414536","0.876939"
"86194_0032_00030","1066622","0.6071162237762238","46.593269","0.382988"
"86140_0242_00001","2944362","0.6132273040752351","46.397276","0.717242"
"86165_0670_00040","1669472","0.6271835885167464","46.42847","0.869815"
"86137_0682_00005","4041582","0.477942251082251","46.98332","0.143165"
"86137_0140_00006","1667202","0.5347121212121211","47.011901","0.080652"
"86052_0170_00012","2206242","0.668774973262032","46.318061","0.328062"
"86052_0145_00001","1656392","0.6906897520661157","46.323423","0.315965"
"86194_0049_00014","3421602","0.5910720855614973","46.591386","0.363767"
"86076_0075_00025","1632092","0.46125632034632036","46.649354","0.25604"
"86157_1271_00001","1135492","0.6301670878274268","46.538646","0.416228"
"86046_0113_00012","1675782","0.6123663636363635","46.769412","0.533897"
"86154_0420_00007","1667242","0.5939243801652893","46.788286","0.08317"
"86174_0291_00001","3209622","0.5500049903288201","46.768294","0.490912"
"86031_0460_00010","1678022","0.592195986277873","46.606448","0.601"
"86194_2102_00024","1673162","0.6113550771869639","46.562388","0.377352"
"86048_0310","1635462","0.5367476623376622","46.733177","0.276615"
"86065_0090_00001","2427182","0.5891332590051457","46.417171","0.31356"
"86156_0060_00001","2730002","0.4818327910685805","47.012228","0.172438"
"86221_0069","1638622","0.48363153846153845","46.796659","0.373529"
"86213_a006_00014","3819202","0.5431452830188679","46.413563","0.042898"
"86157_1610_00029","1678042","0.6284982131661443","46.557298","0.374285"
"86139_0540_00031","2050182","0.5318012121212121","46.433285","0.120044"
"86294_B203","2015232","0.38258561983471073","46.630179","0.171148"
"86128_0081_00002","2850792","0.6081618181818181","46.803978","0.322439"
"86099_0350_00003","3341412","0.5367438735177865","46.476981","0.521889"
"86194_3800_00076","2274352","0.5757254545454545","46.589468","0.322508"
"86111_0070","1674272","0.48401181818181815","46.876186","0.564733"
"86062_1240_00030","1665082","0.6706566233766234","46.647695","0.370339"
"86177_1650_00057","4011842","0.6759166666666666","46.69137","0.272788"
"86115_1265_00005","1665092","0.5342272727272727","46.711511","0.351618"
"86163_0475_00006","1665102","0.5983187135506003","46.625743","0.434717"
"86086_0032_00006","2066902","0.6384469696969697","46.805636","0.746503"
"86116_0190_00013","1660712","0.5340096810207337","46.465069","0.069909"
"86178_0460","1784192","0.5645832467532467","46.481082","0.454854"
"86222_0230_00002","3820942","0.5189683003952569","46.670985","0.402621"
"86174_0376_00002","2202932","0.5804590909090909","46.772604","0.506943"
"86076_0155_00028","1632142","0.575321818181818","46.647261","0.262602"
"86297_0440_00004","3217492","0.5084140981240981","46.601227","0.278811"
"86066_3033","1669522","0.3750710489510489","46.79033","0.535969"
"86066_2875_00033","1675812","0.5831263636363636","46.792094","0.571046"
"86174_5fav45_00034","3231302","0.5658012396694214","46.761436","0.493187"
"86041_1044_00018","1673212","0.6221518181818181","46.594599","0.363035"
"86112_0120_00010","1890512","0.6439084750733137","46.237967","0.69267"
"86099_0270_00018","1660722","0.5347656916996048","46.475557","0.524261"
"86066_3107","2299752","0.5889769639794167","46.797969","0.552776"
"86100_2140_00008","3599502","0.5900953146853146","46.533047","0.262925"
"86137_0380_00047_b","1667282","0.5502409970674486","47.018117","0.072321"
"86158_1290_00001","3287262","0.599089191919192","46.622377","0.310981"
"86245_0086_00003","1674472","0.5855074162679426","46.790832","0.620999"
"86293_0470_00019","1655632","0.5701623376623376","46.433197","0.268851"
"86107_0013_00011","1669552","0.5393309090909091","46.370524","0.686833"
"86194_0340_00035","1815582","0.5599756916996047","46.592901","0.331111"
"86194_2496_00011","1806952","0.5845999999999999","46.581927","0.322323"
"86041_2055_00001","1696032","0.5944407692307692","46.596849","0.369801"
"86194_2137_00032","1767992","0.5568247826086956","46.56184","0.378109"
"86126_0016_00017","2463532","0.6182227586206896","46.503721","0.774394"
"86082_1776_00003","1617452","0.7080223266563944","46.294391","0.183982"
"86194_1553_00014","1665132","0.49192837320574156","46.588427","0.381757"
"86194_1690_00202","3883572","0.6175068953687821","46.578854","0.315826"
"86164_0002_00012","1678112","0.510217744107744","46.733508","0.613779"
"86024_0032_00018","1634322","0.5117606993006993","46.583908","0.180762"
"86194_0598_00009","2193342","0.5575847826086956","46.56171","0.392663"
"86213_0155_00013","1848982","0.5141444608879492","46.420819","0.043929"
"86253_0100_00002","3536802","0.5713420855614972","46.495231","-0.013101"
"86113_0010_00037","1771132","0.5150908245243129","46.494872","0.311929"
"86066_3033","1958982","0.3750710489510489","46.79033","0.535969"
"86041_2055_00013","3574182","0.6013678044596912","46.596752","0.368876"
"86114_0057","1681522","0.37340181818181817","46.573443","0.567323"
"86194_2740_00031_bis","1890702","0.5857168831168831","46.567883","0.330707"
"86258_0340_00005","2365252","0.5877441680960549","46.823499","0.428083"
"86194_1553_00008","3418012","0.5531096423248882","46.588074","0.381568"
"","1665162","","",""
"86294_2000_00009","1789752","0.4910244444444443","46.644948","0.171625"
"86174_0041_00009","1675892","0.58528935828877","46.766435","0.486446"
"86222_0374_00008","1186122","0.4547226839826839","46.666221","0.398363"
"86194_1238_00004","1725542","0.5113936363636363","46.584631","0.379107"
"86254_0076_00009","3730982","0.5939746464646465","46.413057","0.874444"
"86092_0044_00027","1674782","0.5256475757575757","46.956168","0.602464"
"86268_0011_00001","1761892","0.5573287012987013","46.516054","0.564311"
"86170_0047_00012","4050072","0.5402785714285714","46.333879","0.807772"
"86082_s8by7c_00009","1654872","0.6712419008264462","46.301767","0.187522"
"86194_3530_00067","2064422","0.5602429644268774","46.59983","0.338072"
"86121_0035","2843222","0.4300540259740259","46.620884","0.073158"
"86194_4348_00070","2477772","0.4735790029325513","46.587098","0.362873"
"86062_0590_00004","1665202","0.680271818181818","46.659881","0.379361"
"86128_c0uaun_00001","1767642","0.5368623140495866","46.825544","0.326854"
"86194_1427_00068","2042102","0.47350760210803683","46.590133","0.35343"
"86145_0015_00008","1660822","0.5755911764705882","46.464781","0.225431"
"86133_0530_00001","1660832","0.5902107692307691","46.522891","0.331018"
"86297_0445_00046_bis","3798822","0.6408534759358289","46.597327","0.281388"
"86194_3950_00084","2471822","0.6631260953800298","46.571503","0.343097"
"86194_4280_00099_bis","1301232","0.5492106951871657","46.602447","0.331388"
"86082_ulc9kl_00012_bis","1660852","0.7868037982565379","46.364796","0.201985"
"86017_0450_00009","3155602","0.5513363636363635","46.660415","0.079079"
"86114_a005_00008","2101962","0.6205745768025078","46.569536","0.563267"
"86041_1051_00007","1665252","0.5420730303030302","46.594306","0.35557"
"86041_2052_00009","2449702","0.5565422630560928","46.60143","0.375222"
"86082_lo3fda_00003","3709382","0.6906506493506492","46.298592","0.180017"
"86244_0018_00010","1660882","0.5756384491978609","46.356778","0.057488"
"86113_0021_00004","1660892","0.47353977736549163","46.48681","0.304794"
"86177_1680_00043","3363072","0.6743093939393939","46.678382","0.23029"
"86194_2085_00007","1660912","0.6008144055944055","46.568365","0.356587"
"86158_1269_00014","2121222","0.5008927272727272","46.625086","0.303169"
"86015_0630_00007","1656592","0.6416939296187683","46.117566","0.658651"
"86297_1420_00013","2206222","0.6348052696456086","46.606955","0.27498"
"86294_1750_00026","2488602","0.5666177922077921","46.639727","0.178359"
"86263_7c1r2d_00008","1660932","0.43040500745156474","46.506344","0.350001"
"86289_0085","1669602","0.35022272727272724","46.229836","0.672441"
"86058_4wfp6f","1678172","0.5354472727272728","46.633851","0.53743"
"86262_sct8hv_00001","1729312","0.38916765008576326","46.439333","0.739277"
"86066_a026_00012","1519892","0.6289083916083915","46.828039","0.512076"
"86188_0190_00003","1656612","0.8003080868385346","46.355757","0.224638"
"86072_iuy0e5","1675932","0.3289966666666666","46.727389","0.674837"
"86297_1165_00003","4107132","0.6407706408345751","46.601814","0.282012"
"86292_0670_00012","1632192","0.5581877922077921","46.675368","0.179839"
"86095_0307_00073","4122222","0.5096582560296846","46.706985","0.416307"
"86094_0040_00001_bis","2448862","0.5165388770053475","46.440955","0.553724"
"86184_0001_00002","1675952","0.5480118181818182","46.775059","0.355919"
"86261_0061_00009","2260842","0.5569196969696969","46.567497","0.468283"
"86209_0143_00005","2174322","0.6428893841642228","46.477758","0.370948"
"86032_sh625a_00005","1675972","0.519338658008658","46.667659","0.571275"
"86213_0122_00015","3987392","0.5667050649350648","46.422715","0.04842"
"86194_4356_00010","1845372","0.6095841680960548","46.603327","0.338108"
"86194_2102_00028","1673332","0.6113550771869639","46.562247","0.377309"
"86137_0830_00005","3025482","0.5588050079744816","47.036304","0.051317"
"86164_0025_00005","1749122","0.5422377777777777","46.737623","0.613699"
"86019_0039_00002","1676022","0.569780303030303","46.722792","0.4196"
"86194_0950_00026","1671882","0.6019571328671328","46.590037","0.345471"
"86137_0128_00009","1829432","0.5008954545454546","47.019244","0.077993"
"86026_0200_00001","2283232","0.5306038735177866","47.092786","0.180754"
"86194_2059_00090","1671892","0.5547841269841269","46.567198","0.35226"
"86177_1250_00006_a","4127872","0.7036390094979647","46.685224","0.242594"
"86095_0205","1665372","0.397706092265943","46.706308","0.418015"
"86070_1850_00011","1678222","0.5507847826086956","46.562988","0.642785"
"86194_0250_00006","3574792","0.5557411462450592","46.582712","0.35228"
"86082_2kb1kx_00003","3012442","0.5994418181818182","46.305394","0.185864"
"86194_2990_00024","1673552","0.5874077922077922","46.570915","0.359837"
"86133_1030_00023","3715402","0.5007618181818182","46.519908","0.332607"
